text,word,sentence,indexloc,compname
,株式会社,45,3,
,夢,45,4,1
,テクノロジー,45,5,1
,）,45,6,
,と,45,7,
,株式会社,45,8,
,の,45,9,
,業務,45,10,
,提携,45,11,
,契約,45,12,
,締結,45,13,
,に関する,45,14,
,お知らせ,45,15,
各位 2019 年 5 月 28 日 会社 名 ： 株式会社 夢 真 ホールディングス （ コード ： 2362 ） 代表 者 名 ： 代表 取締役 社長 佐藤 大央 問合せ 先 ： 常務 取締役 経営 企画 本部 長 添田 優作 （ ： 0332101212 ） 当社 子会社 （ 株式会社 夢 テクノロジー ） と 株式会社 の 業務 提携 契約 締結 に関する お知らせ 当社 連結 子会社 で ある 株式会社 夢 テクノロジー （ 以下 、 「 夢 テクノロジー 」 と いい ます 。 ） は 、 株式会社 （ 以下 、 「 」 と いい ます 。 ） と の 間 で 業務 提携 契約 を 締結 する こと と いたし まし た ので お知らせ いたし ます 。 １ ． 業務 提携 の 理由 現在 、 当社 グループ で は 、 主力 事業 で ある 建設 技術 者 派遣 事業 に 加え て 、 エンジニア 派遣 事業 において も 、 積極 的 な 人材 採用 に 取り組み 、 2020 年 9 月 期 中 に 「 グループ 技術 者 数 10000 人 」 を 達成 する こと,各位,46,0,
,2019,46,1,
,年,46,2,
,5,46,3,
,月,46,4,
,28,46,5,
,日,46,6,
,会社,46,7,
,名,46,8,
,：,46,9,
,株式会社,46,10,
,夢,46,11,
,真,46,12,
,ホールディングス,46,13,
,（,46,14,
,コード,46,15,
,：,46,16,
,2362,46,17,
,）,46,18,
,代表,46,19,
,者,46,20,
,名,46,21,
,：,46,22,
,代表,46,23,
,取締役,46,24,
,社長,46,25,
,佐藤,46,26,
,大央,46,27,
,問合せ,46,28,
,先,46,29,
,：,46,30,
,常務,46,31,
,取締役,46,32,
,経営,46,33,
,企画,46,34,
,本部,46,35,
,長,46,36,
,添田,46,37,
,優作,46,38,
,（,46,39,
,：,46,40,
,332101212,46,41,
,）,46,42,
,当社,46,43,
,子会社,46,44,
,（,46,45,
,株式会社,46,46,
,夢,46,47,1
,テクノロジー,46,48,1
,）,46,49,
,と,46,50,
,株式会社,46,51,
,の,46,52,
,業務,46,53,
,提携,46,54,
,契約,46,55,
,締結,46,56,
,に関する,46,57,
,お知らせ,46,58,
,当社,46,59,
,連結,46,60,
,子会社,46,61,
,で,46,62,
,ある,46,63,
,株式会社,46,64,
,夢,46,65,1
,テクノロジー,46,66,1
,（,46,67,
,以下,46,68,
,、,46,69,
,「,46,70,
,夢,46,71,1
,テクノロジー,46,72,1
,」,46,73,
,と,46,74,
,いい,46,75,
,ます,46,76,
,。,46,77,
,）,46,78,
,は,46,79,
,、,46,80,
,株式会社,46,81,
,（,46,82,
,以下,46,83,
,、,46,84,
,「,46,85,
,」,46,86,
,と,46,87,
,いい,46,88,
,ます,46,89,
,。,46,90,
,）,46,91,
,と,46,92,
,の,46,93,
,間,46,94,
,で,46,95,
,業務,46,96,
,提携,46,97,
,契約,46,98,
,を,46,99,
,締結,46,100,
,する,46,101,
,こと,46,102,
,と,46,103,
,いたし,46,104,
,まし,46,105,
,た,46,106,
,ので,46,107,
,お知らせ,46,108,
,いたし,46,109,
,ます,46,110,
,。,46,111,
,1,46,112,
,．,46,113,
,業務,46,114,
,提携,46,115,
,の,46,116,
,理由,46,117,
,現在,46,118,
,、,46,119,
,当社,46,120,
,グループ,46,121,
,で,46,122,
,は,46,123,
,、,46,124,
,主力,46,125,
,事業,46,126,
,で,46,127,
,ある,46,128,
,建設,46,129,
,技術,46,130,
,者,46,131,
,派遣,46,132,
,事業,46,133,
,に,46,134,
,加え,46,135,
,て,46,136,
,、,46,137,
,エンジニア,46,138,
,派遣,46,139,
,事業,46,140,
,において,46,141,
,も,46,142,
,、,46,143,
,積極,46,144,
,的,46,145,
,な,46,146,
,人材,46,147,
,採用,46,148,
,に,46,149,
,取り組み,46,150,
,、,46,151,
,2020,46,152,
,年,46,153,
,9,46,154,
,月,46,155,
,期,46,156,
,中,46,157,
,に,46,158,
,「,46,159,
,グループ,46,160,
,技術,46,161,
,者,46,162,
,数,46,163,
,10000,46,164,
,人,46,165,
,」,46,166,
,を,46,167,
,達成,46,168,
,する,46,169,
,こと,46,170,
プレスリリースメドピアグループ 、 日本経済新聞社 と 業務 提携 し 、 日経 会員 向け に ヘルスケア 事業 を 共同 展開,プレスリリースメドピアグループ,47,0,
,、,47,1,
,日本経済新聞社,47,2,1
,と,47,3,
,業務,47,4,
,提携,47,5,
,し,47,6,
,、,47,7,
,日経,47,8,
,会員,47,9,
,向け,47,10,
,に,47,11,
,ヘルスケア,47,12,
,事業,47,13,
,を,47,14,
,共同,47,15,
,展開,47,16,
20190530 日 経 会員 900 万 人 に 向け て 、 歩数 記録 アプリ を 展開 メドピアグループ 、 日本経済新聞社 と 業務 提携 し 、 日経 会員 向け に ヘルスケア 事業 を 共同 展開 メドピア 株式会社 （ 東京 都 中央 区 、 代表 取締役 社長 ： 石見 陽 、 以下 当社 ） の 連結 子会社 で ある 、 株式会社 （ 東京 都 中央 区 、 代表 取締役 ： 林 光洋 ） は 、 この 度 、 株式会社 日本経済新聞社 （ 東京 都 千代田 区 、 代表 取締役 社長 ： 岡田 直敏 ） と 業務 提携 契約 を 締結 し 、 日経 会員 向け に ヘルスケア 領域 における 共同 事業 を 展開 する こと を 決定 いたし まし た 。 約 900 万 人 が 登録 する 日経 会員 の ヘルスケア を サポート する 事業 の 第 一 弾 として 、 毎日 の 歩数 や 日経 電子 版 の 閲覧 に 応じ て ポイント が 貯まる 歩数 記録 アプリ を 2019 年 夏 頃 より 提供 開始 いたし ます 。 当社 は 、 グループ 全,20190530,48,0,
,日,48,1,
,経,48,2,
,会員,48,3,
,900,48,4,
,万,48,5,
,人,48,6,
,に,48,7,
,向け,48,8,
,て,48,9,
,、,48,10,
,歩数,48,11,
,記録,48,12,
,アプリ,48,13,
,を,48,14,
,展開,48,15,
,メドピアグループ,48,16,
,、,48,17,
,日本経済新聞社,48,18,1
,と,48,19,
,業務,48,20,
,提携,48,21,
,し,48,22,
,、,48,23,
,日経,48,24,
,会員,48,25,
,向け,48,26,
,に,48,27,
,ヘルスケア,48,28,
,事業,48,29,
,を,48,30,
,共同,48,31,
,展開,48,32,
,メドピア,48,33,
,株式会社,48,34,
,（,48,35,
,東京,48,36,
,都,48,37,
,中央,48,38,
,区,48,39,
,、,48,40,
,代表,48,41,
,取締役,48,42,
,社長,48,43,
,：,48,44,
,石見,48,45,
,陽,48,46,
,、,48,47,
,以下,48,48,
,当社,48,49,
,）,48,50,
,の,48,51,
,連結,48,52,
,子会社,48,53,
,で,48,54,
,ある,48,55,
,、,48,56,
,株式会社,48,57,
,（,48,58,
,東京,48,59,
,都,48,60,
,中央,48,61,
,区,48,62,
,、,48,63,
,代表,48,64,
,取締役,48,65,
,：,48,66,
,林,48,67,
,光洋,48,68,
,）,48,69,
,は,48,70,
,、,48,71,
,この,48,72,
,度,48,73,
,、,48,74,
,株式会社,48,75,
,日本経済新聞社,48,76,1
,（,48,77,
,東京,48,78,
,都,48,79,
,千代田,48,80,
,区,48,81,
,、,48,82,
,代表,48,83,
,取締役,48,84,
,社長,48,85,
,：,48,86,
,岡田,48,87,
,直敏,48,88,
,）,48,89,
,と,48,90,
,業務,48,91,
,提携,48,92,
,契約,48,93,
,を,48,94,
,締結,48,95,
,し,48,96,
,、,48,97,
,日経,48,98,
,会員,48,99,
,向け,48,100,
,に,48,101,
,ヘルスケア,48,102,
,領域,48,103,
,における,48,104,
,共同,48,105,
,事業,48,106,
,を,48,107,
,展開,48,108,
,する,48,109,
,こと,48,110,
,を,48,111,
,決定,48,112,
,いたし,48,113,
,まし,48,114,
,た,48,115,
,。,48,116,
,約,48,117,
,900,48,118,
,万,48,119,
,人,48,120,
,が,48,121,
,登録,48,122,
,する,48,123,
,日経,48,124,
,会員,48,125,
,の,48,126,
,ヘルスケア,48,127,
,を,48,128,
,サポート,48,129,
,する,48,130,
,事業,48,131,
,の,48,132,
,第,48,133,
,一,48,134,
,弾,48,135,
,として,48,136,
,、,48,137,
,毎日,48,138,
,の,48,139,
,歩数,48,140,
,や,48,141,
,日経,48,142,
,電子,48,143,
,版,48,144,
,の,48,145,
,閲覧,48,146,
,に,48,147,
,応じ,48,148,
,て,48,149,
,ポイント,48,150,
,が,48,151,
,貯まる,48,152,
,歩数,48,153,
,記録,48,154,
,アプリ,48,155,
,を,48,156,
,2019,48,157,
,年,48,158,
,夏,48,159,
,頃,48,160,
,より,48,161,
,提供,48,162,
,開始,48,163,
,いたし,48,164,
,ます,48,165,
,。,48,166,
,当社,48,167,
,は,48,168,
,、,48,169,
,グループ,48,170,
,全,48,171,
米国 の フィン テック 企業 社 と 資本 ・ 業務 提携,米国,49,0,
,の,49,1,
,フィン,49,2,1
,テック,49,3,1
,企業,49,4,
,社,49,5,
,と,49,6,
,資本,49,7,
,・,49,8,
,業務,49,9,
,提携,49,10,
株式会社 オウケイウェイヴ について ※ 記載 さ れ た 商品 名 、 製品 名 は 各社 の 登録 商標 または 商標 です 。 © 2019 「 感謝 経済 」 プラットフォーム の グローバル 戦略 を 推進 この たび の 社 と の 資本 ・ 業務 提携 は 、 世界 的 に 決済 の キャッシュ レス 化 が 進展 する 中 で 、 暗号 資産 （ 仮想 通貨 ） を 決済 に 利用 できる デビット カード の 発行 ならびに 仮想 通貨 取引 所 の 運営 を 主力 事業 として サービスローンチ に 向け て 準備 を 進める 新興 企業 社 と の 協業 により 、 当社 が 推進 する 今後 、 当社 は グループ 会社 を通じて 社 と 下記 の 協業 を 推進 し ます 。 当社 は 社 の マーケティング パートナー として 、 当社 米国 子会社 （ 本社 ： アメリカ合衆国 カリフォルニア 州 サンフランシスコ ） が 北米 を 中心 と する 英語 圏 にて 展開 する デジタルグリーティングカードサービス 「 ブロック チェーン 運用 コンサルティ,株式会社,50,0,
,オウケイウェイヴ,50,1,
,について,50,2,
,※,50,3,
,記載,50,4,
,さ,50,5,
,れ,50,6,
,た,50,7,
,商品,50,8,
,名,50,9,
,、,50,10,
,製品,50,11,
,名,50,12,
,は,50,13,
,各社,50,14,
,の,50,15,
,登録,50,16,
,商標,50,17,
,または,50,18,
,商標,50,19,
,です,50,20,
,。,50,21,
,©,50,22,
,2019,50,23,
,「,50,24,
,感謝,50,25,
,経済,50,26,
,」,50,27,
,プラットフォーム,50,28,
,の,50,29,
,グローバル,50,30,
,戦略,50,31,
,を,50,32,
,推進,50,33,
,この,50,34,
,たび,50,35,
,の,50,36,
,社,50,37,
,と,50,38,
,の,50,39,
,資本,50,40,
,・,50,41,
,業務,50,42,
,提携,50,43,
,は,50,44,
,、,50,45,
,世界,50,46,
,的,50,47,
,に,50,48,
,決済,50,49,
,の,50,50,
,キャッシュ,50,51,
,レス,50,52,
,化,50,53,
,が,50,54,
,進展,50,55,
,する,50,56,
,中,50,57,
,で,50,58,
,、,50,59,
,暗号,50,60,
,資産,50,61,
,（,50,62,
,仮想,50,63,
,通貨,50,64,
,）,50,65,
,を,50,66,
,決済,50,67,
,に,50,68,
,利用,50,69,
,できる,50,70,
,デビット,50,71,
,カード,50,72,
,の,50,73,
,発行,50,74,
,ならびに,50,75,
,仮想,50,76,
,通貨,50,77,
,取引,50,78,
,所,50,79,
,の,50,80,
,運営,50,81,
,を,50,82,
,主力,50,83,
,事業,50,84,
,として,50,85,
,サービスローンチ,50,86,
,に,50,87,
,向け,50,88,
,て,50,89,
,準備,50,90,
,を,50,91,
,進める,50,92,
,新興,50,93,
,企業,50,94,
,社,50,95,
,と,50,96,
,の,50,97,
,協業,50,98,
,により,50,99,
,、,50,100,
,当社,50,101,
,が,50,102,
,推進,50,103,
,する,50,104,
,今後,50,105,
,、,50,106,
,当社,50,107,
,は,50,108,
,グループ,50,109,
,会社,50,110,
,を通じて,50,111,
,社,50,112,
,と,50,113,
,下記,50,114,
,の,50,115,
,協業,50,116,
,を,50,117,
,推進,50,118,
,し,50,119,
,ます,50,120,
,。,50,121,
,当社,50,122,
,は,50,123,
,社,50,124,
,の,50,125,
,マーケティング,50,126,
,パートナー,50,127,
,として,50,128,
,、,50,129,
,当社,50,130,
,米国,50,131,
,子会社,50,132,
,（,50,133,
,本社,50,134,
,：,50,135,
,アメリカ合衆国,50,136,
,カリフォルニア,50,137,
,州,50,138,
,サンフランシスコ,50,139,
,）,50,140,
,が,50,141,
,北米,50,142,
,を,50,143,
,中心,50,144,
,と,50,145,
,する,50,146,
,英語,50,147,
,圏,50,148,
,にて,50,149,
,展開,50,150,
,する,50,151,
,デジタルグリーティングカードサービス,50,152,
,「,50,153,
,ブロック,50,154,1
,チェーン,50,155,1
,運用,50,156,1
,コンサルティ,50,157,1
（ 韓国 ） と の 業務 提携 について の お知らせ,（,51,0,
,韓国,51,1,
,）,51,2,
,と,51,3,
,の,51,4,
,業務,51,5,
,提携,51,6,
,について,51,7,
,の,51,8,
,お知らせ,51,9,
各位 2019 年 5 月 31 日 会社 名 株式会社 ガーラ 代表 者 代表 取締役 グループ 菊川 曉 （ コード 番号 4777 ） 問合せ 先 グループ 戦略 部 部長 ジョーシガブリエレ （ 03 － 5778 － 0321 ） （ 韓国 ） と の 業務 提携 について の お知らせ 当社 は 2019 年 5 月 31 日 開催 の 取締役 会 において （ 本社 ： 韓国 ソウル 市 、 代表 取締役 ） と の 間 で 業務 提携 基本 契約 を 締結 し まし た ので お知らせ いたし ます 。 １ ． 業務 提携 の 目的 及び 理由 記 は 、 韓国 最大 規模 の デジタル 企業 で ある （ 以下 、 社 ） の 子会社 で あり 、 社 が 行っ て いる アマゾンウェブサービス （ ） （ ） の 海外 で の 事業 展開 を 目的 として 2018 年 7 月 に 設立 さ れ まし た 。 現在 、 社 グループ 100 ％ 出資 （ 持分 比率 8667 ％ 、 社 1333 ％ ） の アメリカ 法人 で ある が 100 ％ 出資 の 日本,各位,52,0,
,2019,52,1,
,年,52,2,
,5,52,3,
,月,52,4,
,31,52,5,
,日,52,6,
,会社,52,7,
,名,52,8,
,株式会社,52,9,
,ガーラ,52,10,
,代表,52,11,
,者,52,12,
,代表,52,13,
,取締役,52,14,
,グループ,52,15,
,菊川,52,16,
,曉,52,17,
,（,52,18,
,コード,52,19,
,番号,52,20,
,4777,52,21,
,）,52,22,
,問合せ,52,23,
,先,52,24,
,グループ,52,25,
,戦略,52,26,
,部,52,27,
,部長,52,28,
,ジョーシガブリエレ,52,29,
,（,52,30,
,3,52,31,
,－,52,32,
,5778,52,33,
,－,52,34,
,321,52,35,
,）,52,36,
,（,52,37,
,韓国,52,38,
,）,52,39,
,と,52,40,
,の,52,41,
,業務,52,42,
,提携,52,43,
,について,52,44,
,の,52,45,
,お知らせ,52,46,
,当社,52,47,
,は,52,48,
,2019,52,49,
,年,52,50,
,5,52,51,
,月,52,52,
,31,52,53,
,日,52,54,
,開催,52,55,
,の,52,56,
,取締役,52,57,
,会,52,58,
,において,52,59,
,（,52,60,
,本社,52,61,
,：,52,62,
,韓国,52,63,
,ソウル,52,64,
,市,52,65,
,、,52,66,
,代表,52,67,
,取締役,52,68,
,）,52,69,
,と,52,70,
,の,52,71,
,間,52,72,
,で,52,73,
,業務,52,74,
,提携,52,75,
,基本,52,76,
,契約,52,77,
,を,52,78,
,締結,52,79,
,し,52,80,
,まし,52,81,
,た,52,82,
,ので,52,83,
,お知らせ,52,84,
,いたし,52,85,
,ます,52,86,
,。,52,87,
,1,52,88,
,．,52,89,
,業務,52,90,
,提携,52,91,
,の,52,92,
,目的,52,93,
,及び,52,94,
,理由,52,95,
,記,52,96,
,は,52,97,
,、,52,98,
,韓国,52,99,
,最大,52,100,
,規模,52,101,
,の,52,102,
,デジタル,52,103,
,企業,52,104,
,で,52,105,
,ある,52,106,
,（,52,107,
,以下,52,108,
,、,52,109,
,社,52,110,
,）,52,111,
,の,52,112,
,子会社,52,113,
,で,52,114,
,あり,52,115,
,、,52,116,
,社,52,117,
,が,52,118,
,行っ,52,119,
,て,52,120,
,いる,52,121,
,アマゾンウェブサービス,52,122,
,（,52,123,
,）,52,124,
,（,52,125,
,）,52,126,
,の,52,127,
,海外,52,128,
,で,52,129,
,の,52,130,
,事業,52,131,
,展開,52,132,
,を,52,133,
,目的,52,134,
,として,52,135,
,2018,52,136,
,年,52,137,
,7,52,138,
,月,52,139,
,に,52,140,
,設立,52,141,
,さ,52,142,
,れ,52,143,
,まし,52,144,
,た,52,145,
,。,52,146,
,現在,52,147,
,、,52,148,
,社,52,149,
,グループ,52,150,
,100,52,151,
,％,52,152,
,出資,52,153,
,（,52,154,
,持分,52,155,
,比率,52,156,
,8667,52,157,
,％,52,158,
,、,52,159,
,社,52,160,
,1333,52,161,
,％,52,162,
,）,52,163,
,の,52,164,
,アメリカ,52,165,
,法人,52,166,
,で,52,167,
,ある,52,168,
,が,52,169,
,100,52,170,
,％,52,171,
,出資,52,172,
,の,52,173,
,日本,52,174,
農林中央金庫 と の 業務 提携 の お知らせ 399,農林中央金庫,53,0,1
,と,53,1,
,の,53,2,
,業務,53,3,
,提携,53,4,
,の,53,5,
,お知らせ,53,6,
,399,53,7,
ニュースリリースウエストホールディングス と 農林中央金庫 が 業務 提携 の 組合 員 等 向け 太陽光 発電 の 普及 で 地方 創 生 に 貢献 2019 年 5 月 31 日 株式会社 ウエスト ホールディングス 今回 、 再生 可能 エネルギー を 活用 し た 地方 創 生 に 向け て 株式会社 ウエスト ホールディングス （ 本社 ： 広島 市 西 区 、 代表 取締役 会長 吉川 隆 、 以下 「 ウエスト グループ 」 という ） は 、 農林中央金庫 （ 代表 理事 理事 長 奥 和 登 本社 ： 東京 都 千代田 区 ） と 業務 提携 致し まし た 。 未 利用 地 の 解消 、 営農 経営 の 安定 化 、 地域 農業 の 継続 、 農業 者 の 所得 向上 といった 農業 振興 上 の 様々 な 課題 が ある 中 で 、 今後 、 農林中央金庫 および 信用 農業 協同 組合 連合 会 、 農業 協同 組合 （ 以下 「 」 という ） と ウエスト グループ にて 連携 を 深め ながら 、 その 解決 の 一助 として の 組合 員 等 に対する,ニュースリリースウエストホールディングス,54,0,
,と,54,1,
,農林中央金庫,54,2,1
,が,54,3,
,業務,54,4,
,提携,54,5,
,の,54,6,
,組合,54,7,
,員,54,8,
,等,54,9,
,向け,54,10,
,太陽光,54,11,
,発電,54,12,
,の,54,13,
,普及,54,14,
,で,54,15,
,地方,54,16,
,創,54,17,
,生,54,18,
,に,54,19,
,貢献,54,20,
,2019,54,21,
,年,54,22,
,5,54,23,
,月,54,24,
,31,54,25,
